precision,recall,threshold
0.03615098351940457,1.0,4.11500273533972e-06
0.036170212765957444,1.0,4.116765908447866e-06
0.036189462480042574,1.0,4.123224525163972e-06
0.0362087326943557,1.0,4.17539403912714e-06
0.036228023441662226,1.0,4.211795894401859e-06
0.03624733475479744,1.0,4.211899566791471e-06
0.03626666666666667,1.0,4.222014465976969e-06
0.03628601921024546,1.0,4.225021052762868e-06
0.036305392418579815,1.0,4.230684481169129e-06
0.03632478632478633,1.0,4.231832823157381e-06
0.036344200962052375,1.0,4.244269810693275e-06
0.03636363636363636,1.0,4.244383236898214e-06
0.03638309256286784,1.0,4.249946682596693e-06
0.03640256959314775,1.0,4.266392631097614e-06
0.03642206748794858,1.0,4.280645267364544e-06
0.03644158628081458,1.0,4.280930397152494e-06
0.03646112600536193,1.0,4.299527298672568e-06
0.03648068669527897,1.0,4.316517448963347e-06
0.03650026838432636,1.0,4.323898988686828e-06
0.036519871106337275,1.0,4.3521597118074745e-06
0.03653949489521763,1.0,4.370789652814121e-06
0.03655913978494624,1.0,4.39090194386738e-06
0.03657880580957504,1.0,4.408318408610379e-06
0.03659849300322928,1.0,4.414497130265412e-06
0.0366182014001077,1.0,4.4346288492475215e-06
0.036637931034482756,1.0,4.4396635436760945e-06
0.036657681940700806,1.0,4.4427938144247615e-06
0.036677454153182305,1.0,4.4495058163426226e-06
0.03669724770642202,1.0,4.449970594407342e-06
0.0367170626349892,1.0,4.451601530803301e-06
0.036736898973527825,1.0,4.453836381994604e-06
0.036756756756756756,1.0,4.454593557741986e-06
0.03677663601946998,1.0,4.470936438371555e-06
0.0367965367965368,1.0,4.4774244565250294e-06
0.036816459122902004,1.0,4.481611820204283e-06
0.03683640303358613,1.0,4.491655944754916e-06
0.03685636856368564,1.0,4.493223403467418e-06
0.0368763557483731,1.0,4.494376308452766e-06
0.03689636462289745,1.0,4.502498004265468e-06
0.03691639522258415,1.0,4.505810733909641e-06
0.036936447582835416,1.0,4.533281467165631e-06
0.03695652173913044,1.0,4.55363166247879e-06
0.036976617727025554,1.0,4.562557400055718e-06
0.036996735582154515,1.0,4.580790594723812e-06
0.037016875340228635,1.0,4.591889255410189e-06
0.037037037037037035,1.0,4.5990473671729894e-06
0.037057220708446865,1.0,4.603364591451722e-06
0.03707742639040349,1.0,4.6412278339506795e-06
0.03709765411893071,1.0,4.668316527293615e-06
0.03711790393013101,1.0,4.699986357043738e-06
0.03713817586018569,1.0,4.700824441700012e-06
0.03715846994535519,1.0,4.701524860426072e-06
0.037178786221979225,1.0,4.715858389975106e-06
0.037199124726477024,1.0,4.731368499108755e-06
0.037219485495347565,1.0,4.740715769645075e-06
0.03723986856516977,1.0,4.741478455486737e-06
0.03726027397260274,1.0,4.764783897591902e-06
0.03728070175438596,1.0,4.781421017864527e-06
0.03730115194733955,1.0,4.806538217626979e-06
0.03732162458836443,1.0,4.8078643475709134e-06
0.037342119714442616,1.0,4.810378104900467e-06
0.03736263736263736,1.0,4.813669073911936e-06
0.037383177570093455,1.0,4.828394682685844e-06
0.0374037403740374,1.0,4.855027263884398e-06
0.03742432581177765,1.0,4.875886953104546e-06
0.037444933920704845,1.0,4.887533335075445e-06
0.03746556473829201,1.0,4.889495825196148e-06
0.037486218302094816,1.0,4.890742863228905e-06
0.03750689464975179,1.0,4.928384457310863e-06
0.037527593818984545,1.0,4.962054231911748e-06
0.03754831584759801,1.0,4.982662917992655e-06
0.03756906077348066,1.0,4.99345695075006e-06
0.037589828634604756,1.0,5.0054831298412256e-06
0.03761061946902655,1.0,5.008795667779973e-06
0.03763143331488655,1.0,5.014002721008706e-06
0.03765227021040975,1.0,5.015465106954612e-06
0.037673130193905814,1.0,5.024461636344162e-06
0.037694013303769404,1.0,5.03042562188132e-06
0.03771491957848031,1.0,5.036481791180732e-06
0.03773584905660377,1.0,5.056587635022223e-06
0.03775680177679067,1.0,5.058638965830154e-06
0.03777777777777778,1.0,5.062830512031715e-06
0.03779877709838799,1.0,5.06501795695557e-06
0.03781979977753059,1.0,5.096960454399818e-06
0.037840845854201444,1.0,5.113865929243388e-06
0.0378619153674833,1.0,5.1173879649618985e-06
0.03788300835654596,1.0,5.1227415056244075e-06
0.0379041248606466,1.0,5.124477497285146e-06
0.03792526491912995,1.0,5.126007114611228e-06
0.03794642857142857,1.0,5.128458957129555e-06
0.03796761585706309,1.0,5.129011495847231e-06
0.03798882681564246,1.0,5.129748548780092e-06
0.03801006148686417,1.0,5.135227691544897e-06
0.03803131991051454,1.0,5.1390276039307856e-06
0.038052602126468944,1.0,5.159490560266738e-06
0.03807390817469205,1.0,5.160396373821435e-06
0.0380952380952381,1.0,5.165846617226057e-06
0.03811659192825112,1.0,5.199864520396068e-06
0.03813796971396523,1.0,5.213365017849166e-06
0.038159371492704826,1.0,5.225290497548195e-06
0.0381807973048849,1.0,5.236243170216829e-06
0.038202247191011236,1.0,5.2441160239003e-06
0.03822372119168072,1.0,5.252807304981114e-06
0.03824521934758155,1.0,5.277635832997865e-06
0.038266741699493526,1.0,5.302258475128668e-06
0.038288288288288286,1.0,5.31708163122837e-06
