precision,recall,threshold
0.03854875283446712,1.0,6.542746153010973e-06
0.038570618264322176,1.0,6.588486514958657e-06
0.03859250851305335,1.0,6.601325346328759e-06
0.03861442362294151,1.0,6.618042155374581e-06
0.038636363636363635,1.0,6.633928996557359e-06
0.038658328595793066,1.0,6.638429495705449e-06
0.038680318543799774,1.0,6.655827435831082e-06
0.03870233352305066,1.0,6.7469996499666686e-06
0.0387243735763098,1.0,6.7490478310149566e-06
0.038746438746438745,1.0,6.7718875569603775e-06
0.03876852907639681,1.0,6.781920556246218e-06
0.0387906446092413,1.0,6.795006160610887e-06
0.03881278538812785,1.0,6.795785238383854e-06
0.038834951456310676,1.0,6.807130192864656e-06
0.038857142857142854,1.0,6.855148261533752e-06
0.03887935963407661,1.0,6.862561286456074e-06
0.038901601830663615,1.0,6.878553005959186e-06
0.038923869490555235,1.0,6.886214875943488e-06
0.038946162657502864,1.0,6.896894700666244e-06
0.03896848137535817,1.0,6.922915618364726e-06
0.0389908256880734,1.0,6.947317215109131e-06
0.03901319563970167,1.0,6.965507747710098e-06
0.03903559127439724,1.0,7.014823766738528e-06
0.039058012636415854,1.0,7.043840728556821e-06
0.03908045977011494,1.0,7.058100775311603e-06
0.039102932719954,1.0,7.127458360056437e-06
0.039125431530494824,1.0,7.132021590300078e-06
0.03914795624640184,1.0,7.1337748300317194e-06
0.03917050691244239,1.0,7.138613078676635e-06
0.03919308357348703,1.0,7.148189593722281e-06
0.0392156862745098,1.0,7.196993943064182e-06
0.03923831506058857,1.0,7.201124712890277e-06
0.03926096997690531,1.0,7.216190932280939e-06
0.039283651068746386,1.0,7.221082912624642e-06
0.03930635838150289,1.0,7.251286610192172e-06
0.03932909196067091,1.0,7.288520611224647e-06
0.03935185185185185,1.0,7.311001563749671e-06
0.03937463810075275,1.0,7.356457088736236e-06
0.039397450753186555,1.0,7.366838305304505e-06
0.03942028985507246,1.0,7.380598908566485e-06
0.03944315545243619,1.0,7.387807160198002e-06
0.03946604759141033,1.0,7.391164597602302e-06
0.03948896631823461,1.0,7.408327598543679e-06
0.039511911679256245,1.0,7.446410019051823e-06
0.03953488372093023,1.0,7.463105152390672e-06
0.03955788248981966,1.0,7.465724953246753e-06
0.03958090803259604,1.0,7.4657382630481936e-06
0.039603960396039604,1.0,7.472547615593161e-06
0.039627039627039624,1.0,7.490002946409196e-06
0.03965014577259475,1.0,7.517830316930627e-06
0.039673278879813305,1.0,7.538363153522054e-06
0.0396964389959136,1.0,7.554032307263059e-06
0.0397196261682243,1.0,7.573883333369267e-06
0.03974284044418469,1.0,7.588898533971738e-06
0.03976608187134503,1.0,7.605280620210547e-06
0.03978935049736688,1.0,7.609692318707276e-06
0.03981264637002342,1.0,7.61450395070528e-06
0.03983596953719976,1.0,7.615644681759401e-06
0.03985932004689332,1.0,7.635864986925996e-06
0.03988269794721408,1.0,7.637869885743775e-06
0.03990610328638498,1.0,7.63802701470774e-06
0.03992953611274222,1.0,7.654652925675527e-06
0.0399529964747356,1.0,7.664577426011224e-06
0.03997648442092887,1.0,7.678284270610864e-06
0.04,1.0,7.799720436536985e-06
0.04002354326074161,1.0,7.913481892549482e-06
0.04004711425206125,1.0,7.914727680865354e-06
0.040070713022981735,1.0,7.964904306239175e-06
0.04009433962264151,1.0,7.996380648047863e-06
0.040117994100294985,1.0,7.998877905760265e-06
0.04014167650531287,1.0,8.005133445156804e-06
0.04016538688718252,1.0,8.009496791712645e-06
0.04018912529550828,1.0,8.01165887473826e-06
0.04021289178001183,1.0,8.082312193135423e-06
0.040236686390532544,1.0,8.086160237466691e-06
0.04026050917702783,1.0,8.09168541456747e-06
0.04028436018957346,1.0,8.109165615622648e-06
0.04030823947836396,1.0,8.119140896298907e-06
0.04033214709371293,1.0,8.125705214949541e-06
0.040356083086053415,1.0,8.126734749495195e-06
0.040380047505938245,1.0,8.129018148802712e-06
0.04040404040404041,1.0,8.164288731699008e-06
0.04042806183115339,1.0,8.207771475294263e-06
0.04045211183819155,1.0,8.216138536370071e-06
0.04047619047619048,1.0,8.223059887726118e-06
0.04050029779630732,1.0,8.240600971838248e-06
0.04052443384982122,1.0,8.257933935261283e-06
0.04054859868813357,1.0,8.281343270049063e-06
0.0405727923627685,1.0,8.290825495780534e-06
0.04059701492537313,1.0,8.315091166536789e-06
0.04062126642771804,1.0,8.352808173453555e-06
0.04064554692169755,1.0,8.366353829184652e-06
0.04066985645933014,1.0,8.37832047238923e-06
0.040694195092758824,1.0,8.433798188084254e-06
0.0407185628742515,1.0,8.452507783478361e-06
0.04074295985620132,1.0,8.452994698987557e-06
0.0407673860911271,1.0,8.481072032377917e-06
0.04079184163167367,1.0,8.501616518662769e-06
0.04081632653061224,1.0,8.502887691544541e-06
0.04084084084084084,1.0,8.5109244841519e-06
